"ma_id","review_id","analysis_id","effect_type","k","theta","se_std","se_hksj","se_ratio","ci_std_lo","ci_std_hi","ci_hksj_lo","ci_hksj_hi","ci_width_ratio","p_std","p_hksj","sig_std","sig_hksj","conclusion_changed","tau2","I2","R","R_cat","k_cat","k_stratum","R_ord","R_collapsed"
"CD006404_pub5_8","CD006404_pub5",8,"logRR",24,0.588540122343946,0.29446046766081,0.188403207930276,0.639825133156069,0.0114082108579376,1.16567203382995,0.198798392431618,0.978281852256273,0.675307883961597,0.045640092974539,0.00477015713311916,TRUE,TRUE,FALSE,0,0,0.832484191280456,"High","21+","Adequate (k>=5)",4,"High/Excellent"
"CD006404_pub5_9","CD006404_pub5",9,"logRR",27,0.952330436614833,0.260975779769178,0.136316279013648,0.522333065291399,0.440827307429988,1.46383356579968,0.672128312136025,1.23253256109364,0.547801388674496,0.000263146061742523,2.03472068987613e-07,TRUE,TRUE,FALSE,0,0,0.903851338023092,"Excellent","21+","Adequate (k>=5)",5,"High/Excellent"
"CD006632_pub3_1","CD006632_pub3",1,"GIV",11,-0.217176276766105,0.14650293064386,0.160910253929608,1.09834153639405,-0.504316744457639,0.0699641909254294,-0.575706665229642,0.141354111697432,1.24862368354395,0.138233290669405,0.206880366013174,FALSE,FALSE,FALSE,0.121514292039423,60.4116164244658,0.69080122831044,"Moderate","11-20","Adequate (k>=5)",3,"Moderate"
"CD006632_pub3_10","CD006632_pub3",10,"GIV",5,-0.582532971362719,0.253673031838303,0.197644695605878,0.779131680547979,-1.07972297761488,-0.0853429651105631,-1.13128261904597,-0.0337833236794716,1.10370208729606,0.0216534215854237,0.0420790926365837,TRUE,TRUE,FALSE,0.101042345303933,32.686058724034,0.643230843723688,"Moderate","4-5","Adequate (k>=5)",3,"Moderate"
"CD006632_pub3_11","CD006632_pub3",11,"GIV",5,-0.239723685324037,0.453726078432266,0.444399519078559,0.979444515541332,-1.12901045789787,0.649563087249799,-1.47357455482196,0.994127184173881,1.38746117399995,0.597260239662739,0.618213742827684,FALSE,FALSE,FALSE,0.474476114667029,49.7799528119883,0.360998121510997,"Low","4-5","Adequate (k>=5)",2,"Low/Very Low"
"CD006632_pub3_2","CD006632_pub3",2,"GIV",6,0.0732313374041356,0.087111681483287,0.0741050851168058,0.850690560152066,-0.0975044209358316,0.243967095744103,-0.117261848325408,0.26372452313368,1.11571932898928,0.400538234261073,0.368428385534653,FALSE,FALSE,FALSE,3.54983024747485e-06,0.00594433155995058,0.84485849255341,"High","6-10","Adequate (k>=5)",4,"High/Excellent"
"CD006632_pub3_3","CD006632_pub3",3,"GIV",14,-0.542546094754193,0.1612046680623,0.157764664061333,0.978660642757335,-0.858501438296034,-0.226590751212351,-0.883375930089678,-0.201716259418707,1.07872787184038,0.000763848240378062,0.00440041787261086,TRUE,TRUE,FALSE,0.184152320931005,62.9788839084456,0.580497948375009,"Moderate","11-20","Adequate (k>=5)",3,"Moderate"
"CD006632_pub3_8","CD006632_pub3",8,"GIV",5,-0.287601103331978,0.347719906034982,0.380035735871404,1.09293638148278,-0.969119595868194,0.393917389204238,-1.34274946199238,0.767547255328424,1.54823144231017,0.408177174875901,0.491313339333687,FALSE,FALSE,FALSE,0.425794019891391,85.4337237426333,0.344868511097652,"Low","4-5","Adequate (k>=5)",2,"Low/Very Low"
"CD007491_pub3_2","CD007491_pub3",2,"GIV",5,-0.132408624186046,0.128693664732346,0.0516519742397866,0.401355997960049,-0.384643572099916,0.119826323727824,-0.275817495237904,0.0110002468658122,0.568552741156342,0.303542325454148,0.0624079649268327,FALSE,FALSE,FALSE,0,0,0.782117607790009,"High","4-5","Adequate (k>=5)",4,"High/Excellent"
"CD007491_pub3_3","CD007491_pub3",3,"GIV",8,0.0479995252524796,0.134940328403763,0.132820638548772,0.984291650390473,-0.216478658480903,0.312477708985862,-0.266071377771987,0.362070428276946,1.18751156935151,0.722058304605819,0.728472309656387,FALSE,FALSE,FALSE,0.0529967268096475,42.2676693201821,0.369958309642757,"Low","6-10","Adequate (k>=5)",2,"Low/Very Low"
"CD007693_pub3_1","CD007693_pub3",1,"GIV",52,0.0766986903804503,0.058683656714419,0.0633073978272067,1.0787909508654,-0.0383191632609231,0.191716544021824,-0.0503962140383779,0.203793594799278,1.10500153145886,0.191217624692384,0.231276792089284,FALSE,FALSE,FALSE,0.104682726155703,70.3284869327887,0.60892984713572,"Moderate","21+","Adequate (k>=5)",3,"Moderate"
"CD008063_pub3_1","CD008063_pub3",1,"GIV",148,0.106774169724243,0.0152514677297545,0.0155889969353815,1.02213093268188,0.0768818422625495,0.136666497185937,0.0759666747282751,0.137581664720211,1.03061546597357,2.54303276477904e-12,1.8865160847301e-10,TRUE,TRUE,FALSE,0.00696250295683824,22.3762823497671,0.804185535350563,"High","21+","Adequate (k>=5)",4,"High/Excellent"
"CD008063_pub3_2","CD008063_pub3",2,"GIV",12,0.0965026145297401,0.0512685126893228,0.0484759234236914,0.945530129134935,-0.00398182388226734,0.196987052941748,-0.0101921735475434,0.203197402607024,1.0618040938818,0.0597955774797438,0.0719365067385979,FALSE,FALSE,FALSE,0.00783054692418435,27.0046628952621,0.770082373685795,"High","11-20","Adequate (k>=5)",4,"High/Excellent"
"CD008063_pub3_3","CD008063_pub3",3,"GIV",19,-0.00700014266234106,0.0692219490848288,0.0757944271078776,1.09494789022763,-0.142672669808271,0.128672384483589,-0.166238325100724,0.152238039776042,1.17369511564494,0.919450394798091,0.927434586149917,FALSE,FALSE,FALSE,0.0401657023168442,54.108123192354,0.765976538296346,"High","11-20","Adequate (k>=5)",4,"High/Excellent"
"CD008145_pub4_1","CD008145_pub4",1,"GIV",28,0.240477576521498,0.0498196471974693,0.0567578321117724,1.13926603869358,0.142832862291966,0.338122290751029,0.124020124545298,0.356935028497697,1.1926651933503,1.38631104851014e-06,0.000235856832687856,TRUE,TRUE,FALSE,0.0602318307284176,98.4551205963924,0.363414887264605,"Low","21+","Adequate (k>=5)",2,"Low/Very Low"
"CD008145_pub4_2","CD008145_pub4",2,"GIV",13,0.102960809349494,0.0524258106398148,0.0549375327792505,1.04791002959767,0.000208108635140175,0.205713510063848,-0.0167377919002008,0.222659410599189,1.1649192713917,0.0495377964008595,0.0854561599883256,TRUE,FALSE,TRUE,0.0319172795157606,97.273747406233,0.558747892963468,"Moderate","11-20","Adequate (k>=5)",3,"Moderate"
"CD008145_pub4_3","CD008145_pub4",3,"GIV",14,0.0549501005262491,0.0195358244055392,0.0227996141567247,1.16706690659341,0.0166605882830936,0.0932396127694047,0.00569452872261582,0.104205672329882,1.28639851797637,0.00491142695574935,0.0314819434974152,TRUE,TRUE,FALSE,0.00347092778975312,79.0487933283328,0.687731779938677,"Moderate","11-20","Adequate (k>=5)",3,"Moderate"
"CD008145_pub4_4","CD008145_pub4",4,"GIV",7,0.164491255835688,0.085972768793205,0.0870682771134293,1.01274250365089,-0.00401227465018242,0.332994786321559,-0.0485571432919362,0.377539654963313,1.26435569933349,0.0557103165714983,0.107768374589052,FALSE,FALSE,FALSE,0.0467589711903923,95.2368454674535,0.640949416517012,"Moderate","6-10","Adequate (k>=5)",3,"Moderate"
"CD008145_pub4_5","CD008145_pub4",5,"GIV",7,0.0454868024313113,0.0309145495411295,0.0367515176342353,1.18880974103602,-0.0151046012675818,0.106078206130204,-0.0444409216154625,0.135414526478085,1.48416637603688,0.141190542767926,0.26206708939031,FALSE,FALSE,FALSE,0.00491689299787171,86.8125030824896,0.6131650065718,"Moderate","6-10","Adequate (k>=5)",3,"Moderate"
"CD008145_pub4_6","CD008145_pub4",6,"GIV",8,0.248139091779531,0.0855398513653397,0.0856238938857413,1.00098249551595,0.0804840638605563,0.415794119698506,0.0456707557815002,0.450607427777562,1.20764845833243,0.00372140675764687,0.0230511948800788,TRUE,TRUE,FALSE,0.0487583951503642,96.603468199436,0.484572041947808,"Low","6-10","Adequate (k>=5)",2,"Low/Very Low"
"CD008145_pub4_7","CD008145_pub4",7,"GIV",5,0.962416624596991,0.295539564703872,0.293692223802786,0.993749260262538,0.383169721770756,1.54166352742323,0.146996287385092,1.77783696180889,1.40772498434318,0.00112805642821816,0.0305881870238379,TRUE,TRUE,FALSE,0.413344451751889,96.6963951869817,0.505948442228482,"Moderate","4-5","Adequate (k>=5)",3,"Moderate"
"CD008552_pub8_1","CD008552_pub8",1,"GIV",45,0.327475874896748,0.071772066018151,0.0816341036829152,1.13740774387448,0.186805210405141,0.468146539388355,0.16295314936542,0.491998600428075,1.16955959599625,5.04950236765915e-06,0.000230630453360092,TRUE,TRUE,FALSE,0.179660358102859,89.3616561919748,0.49157558882989,"Low","21+","Adequate (k>=5)",2,"Low/Very Low"
"CD008552_pub8_2","CD008552_pub8",2,"GIV",18,0.205138479045368,0.0857507686931383,0.108332673163424,1.263343464023,0.0370700607601921,0.373206897330544,-0.0234234823831492,0.433700440473885,1.35993403020368,0.0167447919031086,0.0754260707172851,TRUE,FALSE,TRUE,0.095839171799706,83.2661942287283,0.659123639757126,"Moderate","11-20","Adequate (k>=5)",3,"Moderate"
"CD008552_pub8_3","CD008552_pub8",3,"GIV",32,0.343252425333713,0.0724342862287365,0.0829639395214392,1.14536835856229,0.201283833079524,0.485221017587902,0.174046355113719,0.512458495553707,1.19185565999723,2.14975412223838e-06,0.000249005205557341,TRUE,TRUE,FALSE,0.115091458207567,84.7195008392981,0.453244529868481,"Low","21+","Adequate (k>=5)",2,"Low/Very Low"
"CD008552_pub8_4","CD008552_pub8",4,"GIV",30,0.211689668716203,0.0514794709261181,0.064433401885913,1.25163294662422,0.110791759757834,0.312587577674571,0.079908565235684,0.343470772196721,1.3060835932179,3.92045498689773e-05,0.00266539826867549,TRUE,TRUE,FALSE,0.0434958931326403,67.5537005662854,0.606448941879256,"Moderate","21+","Adequate (k>=5)",3,"Moderate"
"CD008552_pub8_5","CD008552_pub8",5,"GIV",43,0.267157469144216,0.0541980195243571,0.0636250708369032,1.17393719171435,0.160931302843078,0.373383635445355,0.138756877847734,0.395558060440698,1.20874729614624,8.25312255848451e-07,0.000136329766184138,TRUE,TRUE,FALSE,0.0832794445163217,80.1286019952737,0.491949970922234,"Low","21+","Adequate (k>=5)",2,"Low/Very Low"
"CD008552_pub8_6","CD008552_pub8",6,"GIV",43,0.269866114775781,0.0577368625903888,0.0662173650170787,1.14688194069107,0.156703943518281,0.383028286033281,0.136234062025964,0.403498167525598,1.18088979086251,2.95289173631636e-06,0.000199641802498107,TRUE,TRUE,FALSE,0.0951524109068286,81.4378618282263,0.492453700604717,"Low","21+","Adequate (k>=5)",2,"Low/Very Low"
"CD008552_pub8_7","CD008552_pub8",7,"GIV",15,0.480905696145038,0.12956889212226,0.14662309543125,1.13162266829369,0.226955334068652,0.734856058221424,0.166430432922791,0.795380959367286,1.23833358870209,0.000205967114139175,0.00547725551780181,TRUE,TRUE,FALSE,0.181120767448859,82.1719842042021,0.514525560446142,"Moderate","11-20","Adequate (k>=5)",3,"Moderate"
"CD009298_pub3_1","CD009298_pub3",1,"logRR",6,-0.070558688759928,0.0592536722666736,0.061319935121745,1.03487147337927,-0.186693752354348,0.0455763748344921,-0.228186600146283,0.0870692226264271,1.35728096672716,0.233735980184942,0.3019092892969,FALSE,FALSE,FALSE,2.06659111263797e-06,0.00865846757958741,0.712569261678519,"High","6-10","Adequate (k>=5)",4,"High/Excellent"
"CD009298_pub3_10","CD009298_pub3",10,"logRR",8,0.165680420413046,0.695140011477456,0.141360484753245,0.203355413901146,-1.19676896629553,1.52812980712162,-0.16858401005139,0.499944850877482,0.245340805849645,0.811616562724762,0.279520926293062,FALSE,FALSE,FALSE,0,0,0.995835920387368,"Excellent","6-10","Adequate (k>=5)",5,"High/Excellent"
"CD009298_pub3_11","CD009298_pub3",11,"logRR",11,0.0183654946441824,0.589572501622116,0.0121085805054051,0.020537899023598,-1.13717537481035,1.17390636409871,-0.00861410402231424,0.0453450933106791,0.0233480263482436,0.9751494937857,0.160289847850795,FALSE,FALSE,FALSE,0,0,0.49736417330389,"Low","11-20","Adequate (k>=5)",2,"Low/Very Low"
"CD009298_pub3_12","CD009298_pub3",12,"logRR",10,0.00274681431882877,0.624647037412912,0.0449739671063738,0.071999008100065,-1.22153888206012,1.22703251069778,-0.0989913675103056,0.104484996147963,0.0831000330478774,0.996491404678411,0.952633748716748,FALSE,FALSE,FALSE,0,0,0.99083384000968,"Excellent","6-10","Adequate (k>=5)",5,"High/Excellent"
"CD009298_pub3_13","CD009298_pub3",13,"logRR",6,0.0814669536199913,0.185305008908481,0.137269915903072,0.74077822672817,-0.281724189995505,0.444658097235488,-0.271396598779771,0.434330506019753,0.971564308774367,0.660199977963919,0.578687211542464,FALSE,FALSE,FALSE,0,0,0.378070771712197,"Low","6-10","Adequate (k>=5)",2,"Low/Very Low"
"CD009298_pub3_14","CD009298_pub3",14,"logRR",8,0.0965642354511934,0.183757727678459,0.111084231239937,0.604514610859323,-0.263594292679506,0.456722763581892,-0.166108231708303,0.35923670261069,0.729324579714449,0.599237356913628,0.413500196872369,FALSE,FALSE,FALSE,0,0,0.379620648377063,"Low","6-10","Adequate (k>=5)",2,"Low/Very Low"
"CD009298_pub3_15","CD009298_pub3",15,"logRR",11,0.12826130768186,0.184486288638064,0.146546882975743,0.794351081902067,-0.233325173690207,0.489847789053927,-0.19826549591388,0.4547881112776,0.90303930157098,0.486908099937492,0.401984802575344,FALSE,FALSE,FALSE,0,0,0.729686533565511,"High","11-20","Adequate (k>=5)",4,"High/Excellent"
"CD009298_pub3_16","CD009298_pub3",16,"logRR",10,0.0870351962513006,0.184413687657866,0.103777566576812,0.562743296849776,-0.274408989814335,0.448479382316936,-0.147725969318203,0.321796361820804,0.649508761297028,0.636958002083363,0.423368825435813,FALSE,FALSE,FALSE,0,0,0.748825966644472,"High","6-10","Adequate (k>=5)",4,"High/Excellent"
"CD009298_pub3_17","CD009298_pub3",17,"logRR",6,-0.121750339527049,0.0789347763607874,0.0618567232407584,0.783643485072152,-0.276459658321916,0.032958979267818,-0.280758108701725,0.0372574296476272,1.02778404308992,0.1229722974729,0.106159539891187,FALSE,FALSE,FALSE,0,0,0.791706724764016,"High","6-10","Adequate (k>=5)",4,"High/Excellent"
"CD009298_pub3_18","CD009298_pub3",18,"logRR",8,-0.110901843230892,0.0784954187863396,0.047038675543767,0.599253768832086,-0.264750037003507,0.0429463505417218,-0.222130636184488,0.000326949722703251,0.722977567861411,0.157701366293133,0.0505138847340971,FALSE,FALSE,FALSE,0,0,0.781581957545246,"High","6-10","Adequate (k>=5)",4,"High/Excellent"
"CD009298_pub3_2","CD009298_pub3",2,"logRR",8,-0.0653151759502415,0.0590757241104419,0.0478092903559579,0.80928826647268,-0.181101467567332,0.0504711156668491,-0.17836618337738,0.0477358314768975,0.976376441876234,0.268891954069282,0.214154760819487,FALSE,FALSE,FALSE,0,0,0.673313636216928,"Moderate","6-10","Adequate (k>=5)",3,"Moderate"
"CD009298_pub3_20","CD009298_pub3",20,"logRR",10,-0.121141523244816,0.0791415902347216,0.0573529590981108,0.724687979202982,-0.276256189784097,0.0339731432944655,-0.25088293047628,0.0085998839866482,0.83642256484243,0.125845143828832,0.0638402110668023,FALSE,FALSE,FALSE,0,0,0.779871803742329,"High","6-10","Adequate (k>=5)",4,"High/Excellent"
"CD009298_pub3_21","CD009298_pub3",21,"logRR",6,-0.0738554884061861,0.39874837309926,0.39290135221387,0.985336564911993,-0.855387938574675,0.707676961762303,-1.08384056760411,0.936129590791735,1.29231368317487,0.853057830628584,0.858287196976191,FALSE,FALSE,FALSE,0.37443566844989,41.9177942077534,0.354241317871556,"Low","6-10","Adequate (k>=5)",2,"Low/Very Low"
"CD009298_pub3_22","CD009298_pub3",22,"logRR",8,-0.0280846578791135,0.367493558918277,0.328049087680921,0.892666224264009,-0.748358797909384,0.692189482151157,-0.803797486322307,0.74762817056408,1.07696887244986,0.939083226344413,0.934172764608436,FALSE,FALSE,FALSE,0.305217112977306,31.0271656620706,0.353770910005512,"Low","6-10","Adequate (k>=5)",2,"Low/Very Low"
"CD009298_pub3_23","CD009298_pub3",23,"logRR",11,-0.0640561883198884,0.314621544202554,0.248766794020418,0.790685821121841,-0.680703083717271,0.552590707077495,-0.618343147160849,0.490230770521072,0.898872536257178,0.838667976207382,0.802017839011505,FALSE,FALSE,FALSE,0.157288253560608,15.0408170260946,0.353983031942448,"Low","11-20","Adequate (k>=5)",2,"Low/Very Low"
"CD009298_pub3_24","CD009298_pub3",24,"logRR",10,-0.0585109448375032,0.322595977005735,0.27210672025435,0.843490742755024,-0.690787441326254,0.573765551651248,-0.674059111106408,0.557037221431402,0.973542697992501,0.856072998431364,0.834537966908601,FALSE,FALSE,FALSE,0.203982339275769,20.5402799963391,0.364280670618292,"Low","6-10","Adequate (k>=5)",2,"Low/Very Low"
"CD009298_pub3_25","CD009298_pub3",25,"logRR",6,-0.0602486091253237,0.142445417133961,0.0627166000635195,0.440285137461027,-0.339436496470672,0.218939278220025,-0.221466762041474,0.100969543790827,0.577453966391914,0.672324980677026,0.380848507668581,FALSE,FALSE,FALSE,0,0,0.876421257924367,"High","6-10","Adequate (k>=5)",4,"High/Excellent"
"CD009298_pub3_26","CD009298_pub3",26,"logRR",8,-0.0465501041462839,0.142401061241711,0.0755293544791178,0.530398817400064,-0.325651055540321,0.232550847247753,-0.225148647454754,0.132048439162186,0.639906608760797,0.743747785066941,0.557187575612257,FALSE,FALSE,FALSE,0,0,0.858137385284476,"High","6-10","Adequate (k>=5)",4,"High/Excellent"
"CD009298_pub3_27","CD009298_pub3",27,"logRR",11,-0.0350849457268994,0.14585706537034,0.143713580456261,0.985304209236373,-0.32095954074347,0.250789649289671,-0.355298757899549,0.28512886644575,1.12011986288634,0.809909068544688,0.812065181665188,FALSE,FALSE,FALSE,0,0,0.683748138909628,"Moderate","11-20","Adequate (k>=5)",3,"Moderate"
"CD009298_pub3_28","CD009298_pub3",28,"logRR",10,-0.0477102568158415,0.145094061802082,0.107055154115926,0.737832774038375,-0.332089392318551,0.236668878686869,-0.289885840513649,0.194465326881966,0.85159406392351,0.742289518433376,0.666369920788792,FALSE,FALSE,FALSE,0,0,0.772260943256058,"High","6-10","Adequate (k>=5)",4,"High/Excellent"
"CD009298_pub3_33","CD009298_pub3",33,"MD",6,-8.54279849810145,8.03235025767709,7.54636256223906,0.939496202251199,-24.2859157143596,7.20031871815666,-27.9413410257191,10.8557440295162,1.23219196434519,0.287533033072835,0.308968356621511,FALSE,FALSE,FALSE,230.445112967678,65.0929936452806,0.720713316422523,"High","6-10","Adequate (k>=5)",4,"High/Excellent"
"CD009298_pub3_4","CD009298_pub3",4,"logRR",10,-0.0708090163236694,0.0592598611415715,0.0541493071208747,0.913760276817258,-0.186956209889994,0.0453381772426554,-0.193303259287716,0.0516852266403771,1.05464660146177,0.232130004865009,0.223402751347283,FALSE,FALSE,FALSE,0,0,0.734011962278612,"High","6-10","Adequate (k>=5)",4,"High/Excellent"
"CD009298_pub3_43","CD009298_pub3",43,"logRR",5,-0.029211263953696,0.325949526901978,0.152976284128747,0.469325068769778,-0.668060597459442,0.60963806955205,-0.453941519234304,0.395518991326912,0.664836344040402,0.928590001674486,0.857862942642824,FALSE,FALSE,FALSE,0,0,0.436382324021498,"Low","4-5","Adequate (k>=5)",2,"Low/Very Low"
"CD009298_pub3_44","CD009298_pub3",44,"logRR",5,-0.190093304697367,0.58234058583142,0.444511913493903,0.763319480573837,-1.33145987966291,0.951273270268171,-1.42425623111962,1.04406962172489,1.08130284651057,0.744099215228498,0.690926975050745,FALSE,FALSE,FALSE,0.403575463022972,23.0619115877136,0.607351600505384,"Moderate","4-5","Adequate (k>=5)",3,"Moderate"
"CD009298_pub3_5","CD009298_pub3",5,"logRR",6,0.00409269616333047,0.81187415803966,0.00937860985653748,0.0115518024113281,-1.58715141357318,1.59533680589984,-0.0200157879774045,0.0282011803040654,0.015150713830279,0.995977843095595,0.680756537508229,FALSE,FALSE,FALSE,0,0,0.497659313448972,"Low","6-10","Adequate (k>=5)",2,"Low/Very Low"
"CD009298_pub3_53","CD009298_pub3",53,"logRR",5,-0.321020449955081,0.46308092069085,0.166667927394861,0.359911021914305,-1.2286423764368,0.586601476526634,-0.783764801164004,0.141723901253842,0.509842631284476,0.488166764376922,0.126379933351724,FALSE,FALSE,FALSE,0,0,0.869708622754961,"High","4-5","Adequate (k>=5)",4,"High/Excellent"
"CD009298_pub3_6","CD009298_pub3",6,"logRR",8,0.165680420413046,0.695140011477456,0.141360484753245,0.203355413901146,-1.19676896629553,1.52812980712162,-0.16858401005139,0.499944850877482,0.245340805849645,0.811616562724762,0.279520926293062,FALSE,FALSE,FALSE,0,0,0.995835920387368,"Excellent","6-10","Adequate (k>=5)",5,"High/Excellent"
"CD009298_pub3_7","CD009298_pub3",7,"logRR",11,0.0183654946441824,0.589572501622116,0.0121085805054051,0.020537899023598,-1.13717537481035,1.17390636409871,-0.00861410402231424,0.0453450933106791,0.0233480263482436,0.9751494937857,0.160289847850795,FALSE,FALSE,FALSE,0,0,0.49736417330389,"Low","11-20","Adequate (k>=5)",2,"Low/Very Low"
"CD009298_pub3_8","CD009298_pub3",8,"logRR",10,0.00274681431882877,0.624647037412912,0.0449739671063738,0.071999008100065,-1.22153888206012,1.22703251069778,-0.0989913675103056,0.104484996147963,0.0831000330478774,0.996491404678411,0.952633748716748,FALSE,FALSE,FALSE,0,0,0.99083384000968,"Excellent","6-10","Adequate (k>=5)",5,"High/Excellent"
"CD009298_pub3_9","CD009298_pub3",9,"logRR",6,0.00409269616333047,0.81187415803966,0.00937860985653748,0.0115518024113281,-1.58715141357318,1.59533680589984,-0.0200157879774045,0.0282011803040654,0.015150713830279,0.995977843095595,0.680756537508229,FALSE,FALSE,FALSE,0,0,0.497659313448972,"Low","6-10","Adequate (k>=5)",2,"Low/Very Low"
"CD009609_pub3_1","CD009609_pub3",1,"MD",7,-0.667304718446408,0.427907635253838,0.441190562751533,1.03104157627338,-1.50598827225363,0.171378835360817,-1.74685913505645,0.412249698163637,1.28720112813633,0.118887612494208,0.181164476510835,FALSE,FALSE,FALSE,1.07073201206131,94.9285533759385,0.696056980346468,"Moderate","6-10","Adequate (k>=5)",3,"Moderate"
"CD009609_pub3_10","CD009609_pub3",10,"MD",7,-0.628262757857493,0.289576447446908,0.294149900581567,1.0157935950074,-1.19582216562449,-0.0607033500904979,-1.34802163560364,0.0914961198886571,1.26816482626544,0.0300377642772034,0.0765870649775517,TRUE,FALSE,TRUE,0.447445559857609,92.8291016508253,0.656023929701497,"Moderate","6-10","Adequate (k>=5)",3,"Moderate"
"CD009609_pub3_4","CD009609_pub3",4,"MD",5,-6.48522921459242,2.99517057201307,3.09437699636483,1.03312212842859,-12.3556556632923,-0.614802765892574,-15.0765970797862,2.10613865060136,1.46349978834954,0.0303701772619439,0.104144728330808,TRUE,FALSE,TRUE,39.6256685615274,97.7917269896282,0.745766260891873,"High","4-5","Adequate (k>=5)",4,"High/Excellent"
"CD009609_pub3_7","CD009609_pub3",7,"MD",5,-9.69349100471012,3.52179469350672,3.49695692204955,0.99294741073267,-16.5960817649276,-2.79090024449268,-19.4025999340221,0.0156179246018979,1.40658910061273,0.00591549126122248,0.0502291015402486,TRUE,FALSE,TRUE,58.2633651452802,96.5559975817581,0.650913767840721,"Moderate","4-5","Adequate (k>=5)",3,"Moderate"
"CD009609_pub3_9","CD009609_pub3",9,"logRR",8,-0.622889852862406,0.0975816010042743,0.127364515490797,1.30521034887733,-0.814146276384541,-0.43163342934027,-0.924059074984309,-0.321720630740502,1.57468814158311,1.73344172533981e-10,0.00177201500489961,TRUE,TRUE,FALSE,5.44359457594872e-06,0.0044950202524107,0.727294105317407,"High","6-10","Adequate (k>=5)",4,"High/Excellent"
"CD010189_pub3_1","CD010189_pub3",1,"GIV",6,0.103293455178301,0.120525539110815,0.111509290568071,0.925192215614531,-0.13293226069617,0.339519171052772,-0.183350301660673,0.389937212017276,1.21343163583128,0.391430816027518,0.396790116816795,FALSE,FALSE,FALSE,0.0329400056577991,41.4321330970371,0.704764986835584,"High","6-10","Adequate (k>=5)",4,"High/Excellent"
"CD010189_pub3_10","CD010189_pub3",10,"GIV",6,0.019671208152411,0.112697757190276,0.106130775113637,0.941729256727339,-0.201212337078969,0.240554753383792,-0.253146634556706,0.292489050861528,1.23512071677107,0.861434532023355,0.860239688795478,FALSE,FALSE,FALSE,0.0263392603362081,37.3947520258788,0.357457049265074,"Low","6-10","Adequate (k>=5)",2,"Low/Very Low"
"CD010189_pub3_2","CD010189_pub3",2,"GIV",6,0.0471887785392884,0.0890107430278484,0.0784118242277971,0.880925397996787,-0.127269072032444,0.221646629111021,-0.154375232519794,0.248752789598371,1.15537369283479,0.596010013240631,0.573547390247738,FALSE,FALSE,FALSE,0.00678574729684315,13.7274200105389,0.354055704728459,"Low","6-10","Adequate (k>=5)",2,"Low/Very Low"
"CD010189_pub3_9","CD010189_pub3",9,"GIV",5,0.673921408276752,0.0921906463678067,0.0508424057432814,0.551492019487952,0.493231061684382,0.854611754869121,0.532760259714338,0.815082556839166,0.781232374748098,2.66974588922931e-13,0.000187204764574809,TRUE,TRUE,FALSE,0,0,0.707272860910818,"High","4-5","Adequate (k>=5)",4,"High/Excellent"
"CD010533_pub3_2","CD010533_pub3",2,"GIV",21,0.276513594601237,0.11231646572419,0.133373750739306,1.18748172745059,0.056377366910998,0.496649822291476,-0.00169917426570371,0.554726363468178,1.26382091573961,0.0138197404381431,0.0512852973599382,TRUE,FALSE,TRUE,0.128894335071022,58.4975498534907,0.715211216372324,"High","21+","Adequate (k>=5)",4,"High/Excellent"
"CD010861_pub3_11","CD010861_pub3",11,"logRR",6,1.44227601358212,0.656494088176977,0.411499001830986,0.626812958778777,0.155571244691787,2.72898078247246,0.384484154092917,2.50006787307133,0.822093680745004,0.0280249610213419,0.0171935188885364,TRUE,TRUE,FALSE,0,0,0.787827340734544,"High","6-10","Adequate (k>=5)",4,"High/Excellent"
"CD010861_pub3_13","CD010861_pub3",13,"logRR",8,-1.43334492691183,0.378387321718186,0.321198988451985,0.848862977209387,-2.17497044968604,-0.691719404137612,-2.19285984459246,-0.673830009231192,1.02412187061672,0.00015184264139038,0.00292729178295778,TRUE,TRUE,FALSE,0,0,0.762067099838711,"High","6-10","Adequate (k>=5)",4,"High/Excellent"
"CD010861_pub3_14","CD010861_pub3",14,"logRR",5,-0.69227341508063,0.708715719487837,0.677966752939017,0.956613116227983,-2.08133070055418,0.696783870392922,-2.57461088776501,1.19006405760375,1.35511867823555,0.328668245735681,0.364936533479331,FALSE,FALSE,FALSE,0.308306371847231,12.001923945685,0.682765151873158,"Moderate","4-5","Adequate (k>=5)",3,"Moderate"
"CD010861_pub3_15","CD010861_pub3",15,"logRR",5,-0.216747020715765,0.638512146913229,0.222524148516043,0.348504174261673,-1.46820783235704,1.03471379092551,-0.834573103651439,0.401079062219908,0.493683922971109,0.734265953495564,0.385192190877313,FALSE,FALSE,FALSE,0,0,0.822130723530376,"High","4-5","Adequate (k>=5)",4,"High/Excellent"
"CD010861_pub3_16","CD010861_pub3",16,"MD",7,0.477937117637247,0.230294310188063,0.236531946196782,1.02708549769912,0.0265685638241474,0.929305671450346,-0.100835704686042,1.05670993996054,1.28226217230663,0.0379557892059574,0.0898253785305681,TRUE,FALSE,TRUE,0.315393182645431,93.7534339524041,0.707085571187209,"High","6-10","Adequate (k>=5)",4,"High/Excellent"
